"","id","especie","ultima_modificacion","altura","circ_tronco_cm","diametro_tronco","long","lat","seccion","nombre_seccion","area_seccion","inclinacion_peligrosa","circ_tronco_cm_cat"
"9103",17533,"Caducifolio","28/07/2011 09:19","Muy bajo (1 - 2 mts)",14,"Chico",-68.83872,-32.8669,4,"Cuarta Oeste",1173333,0,"Bajo"
"9104",17534,"Fresno europeo","28/07/2011 09:18","Medio (4 - 8 mts)",80,"Grande",-68.83871,-32.86684,4,"Cuarta Oeste",1173333,0,"Bajo"
"9105",17535,"Fresno europeo","28/07/2011 09:17","Medio (4 - 8 mts)",55,"Mediano",-68.8387,-32.86679,4,"Cuarta Oeste",1173333,0,"Bajo"
"9106",17538,"Paraiso","28/07/2011 10:46","Alto (> 8 mts)",70,"Grande",-68.83974,-32.86661,4,"Cuarta Oeste",1173333,0,"Bajo"
"9107",17539,"Morera","28/07/2011 10:45","Alto (> 8 mts)",300,"Grande",-68.83972,-32.86671,4,"Cuarta Oeste",1173333,0,"Alto"
"9108",17540,"Fresno europeo","28/07/2011 10:43","Bajo (2 - 4 mts)",33,"Mediano",-68.83971,-32.86676,4,"Cuarta Oeste",1173333,0,"Bajo"
"9109",17541,"Caducifolio","28/07/2011 10:42","Muy bajo (1 - 2 mts)",10,"Chico",-68.8397,-32.86682,4,"Cuarta Oeste",1173333,0,"Bajo"
"9110",17542,"Caducifolio","28/07/2011 10:33","Alto (> 8 mts)",180,"Grande",-68.83968,-32.86689,4,"Cuarta Oeste",1173333,0,"Medio"
"9111",17544,"Morera","28/07/2011 10:29","Alto (> 8 mts)",180,"Grande",-68.83974,-32.86711,4,"Cuarta Oeste",1173333,0,"Medio"
"9112",17545,"Morera","28/07/2011 10:28","Alto (> 8 mts)",140,"Grande",-68.83979,-32.8671,4,"Cuarta Oeste",1173333,0,"Medio"
"9113",17546,"Morera","28/07/2011 10:27","Muy bajo (1 - 2 mts)",8,"Chico",-68.83986,-32.8671,4,"Cuarta Oeste",1173333,0,"Bajo"
"9114",17547,"Morera","28/07/2011 10:25","Alto (> 8 mts)",180,"Grande",-68.83993,-32.8671,4,"Cuarta Oeste",1173333,0,"Medio"
"9115",17548,"Morera","28/07/2011 10:23","Alto (> 8 mts)",180,"Grande",-68.83998,-32.8671,4,"Cuarta Oeste",1173333,0,"Medio"
"9116",17550,"Morera","28/07/2011 10:20","Alto (> 8 mts)",162,"Grande",-68.8401,-32.86709,4,"Cuarta Oeste",1173333,0,"Medio"
"9117",17552,"Morera","28/07/2011 10:18","Alto (> 8 mts)",160,"Grande",-68.84024,-32.86708,4,"Cuarta Oeste",1173333,0,"Medio"
"9118",17553,"Morera","28/07/2011 10:15","Bajo (2 - 4 mts)",50,"Mediano",-68.84032,-32.86708,4,"Cuarta Oeste",1173333,0,"Bajo"
"9119",17556,"Morera","28/07/2011 10:11","Alto (> 8 mts)",200,"Grande",-68.84056,-32.86707,4,"Cuarta Oeste",1173333,0,"Medio"
"9120",17557,"Morera","28/07/2011 10:10","Alto (> 8 mts)",207,"Grande",-68.84063,-32.86707,4,"Cuarta Oeste",1173333,0,"Medio"
"9121",17559,"Morera","28/07/2011 10:07","Alto (> 8 mts)",220,"Grande",-68.84079,-32.86706,4,"Cuarta Oeste",1173333,0,"Medio"
"9122",17563,"Morera","28/07/2011 10:01","Alto (> 8 mts)",160,"Grande",-68.84109,-32.86704,4,"Cuarta Oeste",1173333,0,"Medio"
"9123",17565,"Jacarand","28/07/2011 09:56","Muy bajo (1 - 2 mts)",5,"Chico",-68.84113,-32.86695,4,"Cuarta Oeste",1173333,0,"Bajo"
"9124",17566,"Fresno europeo","28/07/2011 09:51","Alto (> 8 mts)",60,"Mediano",-68.8411,-32.86681,4,"Cuarta Oeste",1173333,0,"Bajo"
"9125",17569,"Fresno europeo","28/07/2011 09:44","Muy bajo (1 - 2 mts)",20,"Chico",-68.84101,-32.8665,4,"Cuarta Oeste",1173333,0,"Bajo"
"9126",17571,"Morera","28/07/2011 09:42","Alto (> 8 mts)",180,"Grande",-68.841,-32.86642,4,"Cuarta Oeste",1173333,0,"Medio"
"9127",17574,"Morera","28/07/2011 09:37","Medio (4 - 8 mts)",50,"Mediano",-68.84078,-32.8663,4,"Cuarta Oeste",1173333,0,"Bajo"
"9128",17576,"Acer","28/07/2011 09:34","Medio (4 - 8 mts)",160,"Grande",-68.84065,-32.86633,4,"Cuarta Oeste",1173333,0,"Medio"
"9129",17577,"Acer","28/07/2011 09:32","Medio (4 - 8 mts)",70,"Grande",-68.84051,-32.86635,4,"Cuarta Oeste",1173333,0,"Bajo"
"9130",17578,"Paraiso","28/07/2011 09:29","Medio (4 - 8 mts)",190,"Grande",-68.84039,-32.86637,4,"Cuarta Oeste",1173333,0,"Medio"
"9131",17579,"Morera","28/07/2011 09:28","Medio (4 - 8 mts)",160,"Grande",-68.84031,-32.86639,4,"Cuarta Oeste",1173333,0,"Medio"
"9132",17580,"Morera","28/07/2011 09:26","Medio (4 - 8 mts)",147,"Grande",-68.84026,-32.8664,4,"Cuarta Oeste",1173333,0,"Medio"
"9133",17581,"Morera","28/07/2011 09:25","Medio (4 - 8 mts)",140,"Grande",-68.84022,-32.86641,4,"Cuarta Oeste",1173333,0,"Medio"
"9134",17582,"Paraiso","28/07/2011 09:24","Medio (4 - 8 mts)",110,"Grande",-68.84014,-32.86642,4,"Cuarta Oeste",1173333,0,"Bajo"
"9135",17583,"Paraiso","28/07/2011 09:22","Medio (4 - 8 mts)",103,"Grande",-68.8401,-32.86643,4,"Cuarta Oeste",1173333,0,"Bajo"
"9136",17584,"Paraiso sombrilla","28/07/2011 09:20","Medio (4 - 8 mts)",200,"Grande",-68.84006,-32.86643,4,"Cuarta Oeste",1173333,0,"Medio"
"9137",17585,"Morera","28/07/2011 09:16","Medio (4 - 8 mts)",126,"Grande",-68.83998,-32.86645,4,"Cuarta Oeste",1173333,0,"Medio"
"9138",17586,"Morera","28/07/2011 09:15","Medio (4 - 8 mts)",90,"Grande",-68.8399,-32.86647,4,"Cuarta Oeste",1173333,0,"Bajo"
"9139",17587,"Morera","28/07/2011 09:14","Medio (4 - 8 mts)",110,"Grande",-68.83984,-32.86648,4,"Cuarta Oeste",1173333,0,"Bajo"
"9140",17592,"Fresno americano","19/07/2011 11:08","Alto (> 8 mts)",90,"Grande",-68.84281,-32.86668,4,"Cuarta Oeste",1173333,0,"Bajo"
"9141",17593,"Morera","19/07/2011 11:06","Alto (> 8 mts)",242,"Grande",-68.84279,-32.86661,4,"Cuarta Oeste",1173333,0,"Medio"
"9142",17594,"Caducifolio","19/07/2011 11:04","Medio (4 - 8 mts)",100,"Grande",-68.84278,-32.86656,4,"Cuarta Oeste",1173333,0,"Bajo"
"9143",17595,"Prunas","19/07/2011 11:02","Bajo (2 - 4 mts)",49,"Mediano",-68.84277,-32.8665,4,"Cuarta Oeste",1173333,0,"Bajo"
"9144",17596,"Morera","19/07/2011 11:01","Alto (> 8 mts)",236,"Grande",-68.84275,-32.86643,4,"Cuarta Oeste",1173333,0,"Medio"
"9145",17598,"Morera","19/07/2011 10:49","Alto (> 8 mts)",208,"Grande",-68.84268,-32.86613,4,"Cuarta Oeste",1173333,0,"Medio"
"9146",17601,"Paraiso","19/07/2011 10:42","Medio (4 - 8 mts)",80,"Grande",-68.84273,-32.86596,4,"Cuarta Oeste",1173333,0,"Bajo"
"9147",17602,"Fresno europeo","19/07/2011 10:36","Bajo (2 - 4 mts)",30,"Mediano",-68.84285,-32.86597,4,"Cuarta Oeste",1173333,0,"Bajo"
"9148",17605,"Pltano","19/07/2011 10:30","Alto (> 8 mts)",240,"Grande",-68.84307,-32.86598,4,"Cuarta Oeste",1173333,0,"Medio"
"9149",17611,"Morera","19/07/2011 20:23","Alto (> 8 mts)",170,"Grande",-68.84347,-32.8662,4,"Cuarta Oeste",1173333,0,"Medio"
"9150",17612,"Morera","19/07/2011 20:20","Alto (> 8 mts)",200,"Grande",-68.84345,-32.86624,4,"Cuarta Oeste",1173333,1,"Medio"
"9151",17613,"Morera","19/07/2011 20:06","Alto (> 8 mts)",120,"Grande",-68.84337,-32.86637,4,"Cuarta Oeste",1173333,0,"Bajo"
"9152",17615,"Paraiso sombrilla","19/07/2011 19:53","Alto (> 8 mts)",130,"Grande",-68.8433,-32.8665,4,"Cuarta Oeste",1173333,0,"Medio"
"9153",17616,"Morera","19/07/2011 19:47","Alto (> 8 mts)",218,"Grande",-68.84325,-32.86659,4,"Cuarta Oeste",1173333,1,"Medio"
"9154",17620,"Paraiso","19/07/2011 19:35","Alto (> 8 mts)",190,"Grande",-68.84315,-32.86675,4,"Cuarta Oeste",1173333,0,"Medio"
"9155",17622,"Morera","19/07/2011 19:30","Alto (> 8 mts)",105,"Grande",-68.84309,-32.86686,4,"Cuarta Oeste",1173333,0,"Bajo"
"9156",17623,"Paraiso","19/07/2011 19:28","Alto (> 8 mts)",200,"Grande",-68.84307,-32.8669,4,"Cuarta Oeste",1173333,0,"Medio"
"9157",17624,"Morera","19/07/2011 19:24","Medio (4 - 8 mts)",94,"Grande",-68.84303,-32.86696,4,"Cuarta Oeste",1173333,0,"Bajo"
"9158",17625,"Morera","18/07/2011 11:58","Alto (> 8 mts)",213,"Grande",-68.84301,-32.86699,4,"Cuarta Oeste",1173333,0,"Medio"
"9159",17628,"Morera","09/08/2011 11:22","Alto (> 8 mts)",170,"Grande",-68.84255,-32.86611,4,"Cuarta Oeste",1173333,0,"Medio"
"9160",17641,"Morera","09/08/2011 10:32","Alto (> 8 mts)",180,"Grande",-68.84279,-32.86711,4,"Cuarta Oeste",1173333,0,"Medio"
"9161",17643,"Morera","09/08/2011 10:27","Alto (> 8 mts)",180,"Grande",-68.84281,-32.86724,4,"Cuarta Oeste",1173333,0,"Medio"
"9162",17645,"Morera","20/07/2011 12:29","Alto (> 8 mts)",150,"Grande",-68.84196,-32.86644,4,"Cuarta Oeste",1173333,0,"Medio"
"9163",17650,"Morera","20/07/2011 12:07","Alto (> 8 mts)",168,"Grande",-68.8418,-32.86611,4,"Cuarta Oeste",1173333,0,"Medio"
"9164",17651,"Morera","20/07/2011 12:04","Medio (4 - 8 mts)",50,"Mediano",-68.84173,-32.86612,4,"Cuarta Oeste",1173333,0,"Bajo"
"9165",17652,"Morera","20/07/2011 12:01","Medio (4 - 8 mts)",48,"Mediano",-68.84169,-32.86613,4,"Cuarta Oeste",1173333,0,"Bajo"
"9166",17654,"Morera","20/07/2011 11:57","Alto (> 8 mts)",150,"Grande",-68.84154,-32.86616,4,"Cuarta Oeste",1173333,0,"Medio"
"9167",17656,"Morera","20/07/2011 11:53","Alto (> 8 mts)",160,"Grande",-68.84141,-32.86619,4,"Cuarta Oeste",1173333,0,"Medio"
"9168",17662,"Morera","15/07/2011 08:36","Alto (> 8 mts)",168,"Grande",-68.84116,-32.8665,4,"Cuarta Oeste",1173333,0,"Medio"
"9169",17663,"Paraiso sombrilla","15/07/2011 08:43","Medio (4 - 8 mts)",240,"Grande",-68.8412,-32.86666,4,"Cuarta Oeste",1173333,0,"Medio"
"9170",17664,"Perenne","15/07/2011 08:51","Medio (4 - 8 mts)",210,"Grande",-68.84123,-32.86678,4,"Cuarta Oeste",1173333,0,"Medio"
"9171",17667,"Fresno europeo","15/07/2011 08:58","Medio (4 - 8 mts)",65,"Grande",-68.8413,-32.86703,4,"Cuarta Oeste",1173333,0,"Bajo"
"9172",17674,"Morera","18/07/2011 11:41","Alto (> 8 mts)",180,"Grande",-68.84159,-32.86812,4,"Cuarta Oeste",1173333,1,"Medio"
"9173",17675,"Morera","18/07/2011 11:42","Alto (> 8 mts)",175,"Grande",-68.84161,-32.86819,4,"Cuarta Oeste",1173333,0,"Medio"
"9174",17676,"Morera","18/07/2011 11:46","Bajo (2 - 4 mts)",22,"Mediano",-68.84162,-32.86825,4,"Cuarta Oeste",1173333,0,"Bajo"
"9175",17677,"Morera","18/07/2011 11:48","Alto (> 8 mts)",170,"Grande",-68.84165,-32.86838,4,"Cuarta Oeste",1173333,0,"Medio"
"9176",17678,"Morera","18/07/2011 11:49","Alto (> 8 mts)",168,"Grande",-68.84168,-32.86845,4,"Cuarta Oeste",1173333,0,"Medio"
"9177",17683,"Morera","18/07/2011 11:55","Alto (> 8 mts)",170,"Grande",-68.84181,-32.86893,4,"Cuarta Oeste",1173333,0,"Medio"
"9178",17684,"Morera","18/07/2011 11:56","Alto (> 8 mts)",140,"Grande",-68.84182,-32.86899,4,"Cuarta Oeste",1173333,0,"Medio"
"9179",17686,"Morera","14/07/2011 12:40","Alto (> 8 mts)",180,"Grande",-68.84189,-32.86924,4,"Cuarta Oeste",1173333,0,"Medio"
"9180",17688,"Morera","14/07/2011 12:47","Alto (> 8 mts)",130,"Grande",-68.84196,-32.86955,4,"Cuarta Oeste",1173333,0,"Medio"
"9181",17691,"Morera","14/07/2011 12:56","Medio (4 - 8 mts)",115,"Grande",-68.84206,-32.86987,4,"Cuarta Oeste",1173333,0,"Bajo"
"9182",17692,"Olmo comun","14/07/2011 13:01","Alto (> 8 mts)",185,"Grande",-68.84207,-32.86992,4,"Cuarta Oeste",1173333,0,"Medio"
"9183",17693,"Olmo comun","14/07/2011 13:00","Alto (> 8 mts)",160,"Grande",-68.84209,-32.87,4,"Cuarta Oeste",1173333,0,"Medio"
"9184",17695,"Morera","14/07/2011 13:05","Alto (> 8 mts)",125,"Grande",-68.84214,-32.87018,4,"Cuarta Oeste",1173333,1,"Bajo"
"9185",17696,"Morera","14/07/2011 13:07","Alto (> 8 mts)",245,"Grande",-68.84216,-32.87027,4,"Cuarta Oeste",1173333,0,"Medio"
"9186",17698,"Catalpa","15/07/2011 10:25","Medio (4 - 8 mts)",150,"Grande",-68.84221,-32.87042,4,"Cuarta Oeste",1173333,0,"Medio"
"9187",17701,"Perenne","15/07/2011 10:29","Alto (> 8 mts)",250,"Grande",-68.84225,-32.87057,4,"Cuarta Oeste",1173333,0,"Medio"
"9188",17702,"Caducifolio","15/07/2011 10:31","Muy bajo (1 - 2 mts)",14,"Chico",-68.84237,-32.87057,4,"Cuarta Oeste",1173333,0,"Bajo"
"9189",17706,"Olmo comun","15/07/2011 10:43","Alto (> 8 mts)",150,"Grande",-68.84268,-32.87056,4,"Cuarta Oeste",1173333,0,"Medio"
"9190",17707,"Olmo comun","15/07/2011 10:44","Alto (> 8 mts)",93,"Grande",-68.8428,-32.87056,4,"Cuarta Oeste",1173333,0,"Bajo"
"9191",17709,"Morera","15/07/2011 10:49","Alto (> 8 mts)",230,"Grande",-68.84299,-32.87056,4,"Cuarta Oeste",1173333,0,"Medio"
"9192",17712,"Paraiso","18/07/2011 09:15","Alto (> 8 mts)",170,"Grande",-68.84248,-32.86761,4,"Cuarta Oeste",1173333,0,"Medio"
"9193",17713,"Pltano","18/07/2011 09:17","Alto (> 8 mts)",130,"Grande",-68.84248,-32.86759,4,"Cuarta Oeste",1173333,0,"Medio"
"9194",17714,"Paraiso","18/07/2011 09:19","Alto (> 8 mts)",117,"Grande",-68.84247,-32.86756,4,"Cuarta Oeste",1173333,0,"Bajo"
"9195",17715,"Paraiso","18/07/2011 09:21","Medio (4 - 8 mts)",70,"Grande",-68.84246,-32.86753,4,"Cuarta Oeste",1173333,0,"Bajo"
"9196",17717,"Paraiso","18/07/2011 09:24","Medio (4 - 8 mts)",120,"Grande",-68.84246,-32.8675,4,"Cuarta Oeste",1173333,0,"Bajo"
"9197",17718,"Paraiso","18/07/2011 09:25","Medio (4 - 8 mts)",105,"Grande",-68.84245,-32.86749,4,"Cuarta Oeste",1173333,0,"Bajo"
"9198",17719,"Paraiso","18/07/2011 09:26","Medio (4 - 8 mts)",145,"Grande",-68.84245,-32.86747,4,"Cuarta Oeste",1173333,0,"Medio"
"9199",17720,"Paraiso","18/07/2011 09:29","Medio (4 - 8 mts)",95,"Grande",-68.84243,-32.86741,4,"Cuarta Oeste",1173333,0,"Bajo"
"9200",17721,"Paraiso","18/07/2011 09:30","Medio (4 - 8 mts)",80,"Grande",-68.84243,-32.8674,4,"Cuarta Oeste",1173333,0,"Bajo"
"9201",17723,"Paraiso","18/07/2011 09:36","Medio (4 - 8 mts)",95,"Grande",-68.84242,-32.86734,4,"Cuarta Oeste",1173333,0,"Bajo"
"9202",17724,"Paraiso","18/07/2011 09:37","Medio (4 - 8 mts)",100,"Grande",-68.84241,-32.86732,4,"Cuarta Oeste",1173333,0,"Bajo"
"9203",17725,"Paraiso","18/07/2011 09:39","Medio (4 - 8 mts)",95,"Grande",-68.8424,-32.86728,4,"Cuarta Oeste",1173333,0,"Bajo"
"9204",17726,"Paraiso","18/07/2011 09:40","Bajo (2 - 4 mts)",25,"Mediano",-68.8424,-32.86725,4,"Cuarta Oeste",1173333,0,"Bajo"
"9205",17727,"Paraiso","18/07/2011 09:45","Medio (4 - 8 mts)",105,"Grande",-68.84239,-32.86724,4,"Cuarta Oeste",1173333,0,"Bajo"
"9206",17729,"Paraiso","18/07/2011 09:48","Medio (4 - 8 mts)",110,"Grande",-68.84238,-32.8672,4,"Cuarta Oeste",1173333,0,"Bajo"
"9207",17730,"Paraiso","18/07/2011 09:49","Medio (4 - 8 mts)",110,"Grande",-68.84238,-32.86718,4,"Cuarta Oeste",1173333,0,"Bajo"
"9208",17731,"Paraiso","18/07/2011 09:51","Medio (4 - 8 mts)",120,"Grande",-68.84238,-32.86717,4,"Cuarta Oeste",1173333,0,"Bajo"
"9209",17732,"Paraiso","18/07/2011 09:52","Medio (4 - 8 mts)",90,"Grande",-68.84237,-32.86716,4,"Cuarta Oeste",1173333,0,"Bajo"
"9210",17733,"Paraiso","18/07/2011 09:53","Medio (4 - 8 mts)",95,"Grande",-68.84237,-32.86715,4,"Cuarta Oeste",1173333,0,"Bajo"
"9211",17734,"Paraiso","18/07/2011 09:56","Medio (4 - 8 mts)",100,"Grande",-68.84237,-32.86714,4,"Cuarta Oeste",1173333,0,"Bajo"
"9212",17736,"Paraiso","18/07/2011 09:59","Bajo (2 - 4 mts)",140,"Grande",-68.84236,-32.8671,4,"Cuarta Oeste",1173333,0,"Medio"
"9213",17740,"Paraiso","18/07/2011 11:30","Medio (4 - 8 mts)",120,"Grande",-68.8423,-32.86663,4,"Cuarta Oeste",1173333,0,"Bajo"
"9214",17742,"Paraiso","18/07/2011 11:08","Medio (4 - 8 mts)",110,"Grande",-68.84233,-32.86664,4,"Cuarta Oeste",1173333,0,"Bajo"
"9215",17743,"Paraiso","18/07/2011 11:07","Medio (4 - 8 mts)",120,"Grande",-68.84235,-32.86664,4,"Cuarta Oeste",1173333,0,"Bajo"
"9216",17744,"Paraiso","18/07/2011 10:02","Medio (4 - 8 mts)",145,"Grande",-68.84236,-32.86664,4,"Cuarta Oeste",1173333,0,"Medio"
"9217",17748,"Morera","20/07/2011 12:46","Alto (> 8 mts)",122,"Grande",-68.84201,-32.86622,4,"Cuarta Oeste",1173333,0,"Bajo"
"9218",17749,"Morera","20/07/2011 12:45","Alto (> 8 mts)",124,"Grande",-68.84202,-32.86629,4,"Cuarta Oeste",1173333,0,"Bajo"
"9219",17750,"Morera","20/07/2011 12:43","Alto (> 8 mts)",140,"Grande",-68.84204,-32.86635,4,"Cuarta Oeste",1173333,0,"Medio"
"9220",17751,"Morera","20/07/2011 12:38","Alto (> 8 mts)",77,"Grande",-68.84205,-32.86641,4,"Cuarta Oeste",1173333,0,"Bajo"
"9221",17752,"Paraiso","20/07/2011 12:34","Alto (> 8 mts)",140,"Grande",-68.84207,-32.86648,4,"Cuarta Oeste",1173333,1,"Medio"
"9222",17753,"Paraiso","21/07/2011 09:32","Medio (4 - 8 mts)",70,"Grande",-68.84241,-32.86609,4,"Cuarta Oeste",1173333,0,"Bajo"
"9223",17754,"Paraiso","21/07/2011 09:34","Bajo (2 - 4 mts)",46,"Mediano",-68.84243,-32.86615,4,"Cuarta Oeste",1173333,0,"Bajo"
"9224",17757,"Paraiso","21/07/2011 09:37","Bajo (2 - 4 mts)",29,"Mediano",-68.84246,-32.8663,4,"Cuarta Oeste",1173333,0,"Bajo"
"9225",17759,"Paraiso","21/07/2011 09:40","Medio (4 - 8 mts)",91,"Grande",-68.84249,-32.86641,4,"Cuarta Oeste",1173333,0,"Bajo"
"9226",17760,"Paraiso","21/07/2011 09:43","Medio (4 - 8 mts)",57,"Mediano",-68.8425,-32.86647,4,"Cuarta Oeste",1173333,0,"Bajo"
"9227",17762,"Paraiso","21/07/2011 09:51","Bajo (2 - 4 mts)",60,"Mediano",-68.84253,-32.86657,4,"Cuarta Oeste",1173333,0,"Bajo"
"9228",17764,"Paraiso","21/07/2011 09:56","Medio (4 - 8 mts)",69,"Grande",-68.84255,-32.86668,4,"Cuarta Oeste",1173333,0,"Bajo"
"9229",17768,"Paraiso","22/07/2011 09:43","Bajo (2 - 4 mts)",30,"Mediano",-68.8426,-32.86689,4,"Cuarta Oeste",1173333,0,"Bajo"
"9230",17769,"Morera","22/07/2011 09:45","Bajo (2 - 4 mts)",57,"Mediano",-68.84262,-32.86695,4,"Cuarta Oeste",1173333,0,"Bajo"
"9231",17770,"Paraiso","22/07/2011 09:50","Muy bajo (1 - 2 mts)",20,"Chico",-68.84263,-32.867,4,"Cuarta Oeste",1173333,0,"Bajo"
"9232",17771,"Paraiso","22/07/2011 09:51","Muy bajo (1 - 2 mts)",28,"Mediano",-68.84264,-32.86705,4,"Cuarta Oeste",1173333,0,"Bajo"
"9233",17775,"Paraiso","22/07/2011 09:57","Alto (> 8 mts)",93,"Grande",-68.84269,-32.86726,4,"Cuarta Oeste",1173333,0,"Bajo"
"9234",17778,"Paraiso","22/07/2011 10:28","Alto (> 8 mts)",107,"Grande",-68.84273,-32.86742,4,"Cuarta Oeste",1173333,0,"Bajo"
"9235",17780,"Paraiso","22/07/2011 10:32","Medio (4 - 8 mts)",78,"Grande",-68.84275,-32.86752,4,"Cuarta Oeste",1173333,0,"Bajo"
"9236",17782,"Paraiso","22/07/2011 10:35","Medio (4 - 8 mts)",70,"Grande",-68.84277,-32.86763,4,"Cuarta Oeste",1173333,0,"Bajo"
"9237",17787,"Paraiso","22/07/2011 10:46","Bajo (2 - 4 mts)",40,"Mediano",-68.84284,-32.8679,4,"Cuarta Oeste",1173333,0,"Bajo"
"9238",17791,"Paraiso","22/07/2011 13:13","Medio (4 - 8 mts)",68,"Grande",-68.84289,-32.86813,4,"Cuarta Oeste",1173333,0,"Bajo"
"9239",17792,"Paraiso","22/07/2011 13:15","Medio (4 - 8 mts)",53,"Mediano",-68.84291,-32.86818,4,"Cuarta Oeste",1173333,0,"Bajo"
"9240",17794,"Paraiso","22/07/2011 13:18","Medio (4 - 8 mts)",102,"Grande",-68.84293,-32.8683,4,"Cuarta Oeste",1173333,0,"Bajo"
"9241",17795,"Paraiso","22/07/2011 13:20","Alto (> 8 mts)",116,"Grande",-68.843,-32.86859,4,"Cuarta Oeste",1173333,0,"Bajo"
"9242",17797,"Paraiso","22/07/2011 13:24","Medio (4 - 8 mts)",74,"Grande",-68.84303,-32.8687,4,"Cuarta Oeste",1173333,0,"Bajo"
"9243",17801,"Paraiso","22/07/2011 13:29","Medio (4 - 8 mts)",75,"Grande",-68.84308,-32.86891,4,"Cuarta Oeste",1173333,0,"Bajo"
"9244",17802,"Paraiso","22/07/2011 13:31","Medio (4 - 8 mts)",75,"Grande",-68.84309,-32.86896,4,"Cuarta Oeste",1173333,0,"Bajo"
"9245",17803,"Paraiso","22/07/2011 13:32","Muy bajo (1 - 2 mts)",50,"Mediano",-68.8431,-32.86902,4,"Cuarta Oeste",1173333,0,"Bajo"
"9246",17806,"Paraiso","21/07/2011 12:57","Medio (4 - 8 mts)",76,"Grande",-68.84313,-32.86918,4,"Cuarta Oeste",1173333,0,"Bajo"
"9247",17808,"Paraiso","21/07/2011 12:55","Medio (4 - 8 mts)",115,"Grande",-68.84316,-32.86928,4,"Cuarta Oeste",1173333,0,"Bajo"
"9248",17809,"Paraiso","21/07/2011 12:49","Medio (4 - 8 mts)",84,"Grande",-68.84317,-32.86934,4,"Cuarta Oeste",1173333,0,"Bajo"
"9249",17810,"Paraiso","21/07/2011 12:47","Alto (> 8 mts)",91,"Grande",-68.84318,-32.86939,4,"Cuarta Oeste",1173333,0,"Bajo"
"9250",17813,"Paraiso","21/07/2011 12:42","Muy bajo (1 - 2 mts)",22,"Mediano",-68.84322,-32.86955,4,"Cuarta Oeste",1173333,0,"Bajo"
"9251",17816,"Paraiso","21/07/2011 12:37","Medio (4 - 8 mts)",76,"Grande",-68.84326,-32.86972,4,"Cuarta Oeste",1173333,0,"Bajo"
"9252",17819,"Morera","21/07/2011 12:31","Medio (4 - 8 mts)",105,"Grande",-68.84329,-32.86987,4,"Cuarta Oeste",1173333,0,"Bajo"
"9253",17822,"Paraiso","21/07/2011 11:52","Medio (4 - 8 mts)",100,"Grande",-68.84333,-32.87003,4,"Cuarta Oeste",1173333,0,"Bajo"
"9254",17823,"Paraiso","21/07/2011 11:48","Medio (4 - 8 mts)",81,"Grande",-68.84334,-32.87008,4,"Cuarta Oeste",1173333,0,"Bajo"
"9255",17824,"Paraiso","21/07/2011 11:46","Medio (4 - 8 mts)",70,"Grande",-68.84335,-32.87013,4,"Cuarta Oeste",1173333,0,"Bajo"
"9256",17827,"Paraiso","21/07/2011 11:34","Alto (> 8 mts)",140,"Grande",-68.84339,-32.8703,4,"Cuarta Oeste",1173333,0,"Medio"
"9257",17828,"Paraiso","21/07/2011 11:33","Alto (> 8 mts)",190,"Grande",-68.8434,-32.87035,4,"Cuarta Oeste",1173333,0,"Medio"
"9258",17829,"Morera","21/07/2011 11:31","Alto (> 8 mts)",160,"Grande",-68.84341,-32.8704,4,"Cuarta Oeste",1173333,0,"Medio"
"9259",17830,"Conifera","05/08/2011 11:43","Bajo (2 - 4 mts)",36,"Mediano",-68.8385,-32.86652,4,"Cuarta Oeste",1173333,0,"Bajo"
"9260",17831,"Olmo bola","05/08/2011 11:38","Muy bajo (1 - 2 mts)",4,"Chico",-68.83854,-32.86669,4,"Cuarta Oeste",1173333,0,"Bajo"
"9261",17836,"Morera","05/08/2011 11:21","Muy bajo (1 - 2 mts)",7,"Chico",-68.83865,-32.86716,4,"Cuarta Oeste",1173333,0,"Bajo"
"9262",17838,"Morera","02/08/2011 10:39","Medio (4 - 8 mts)",45,"Mediano",-68.83697,-32.86693,4,"Cuarta Oeste",1173333,0,"Bajo"
"9263",17841,"Morera","02/08/2011 10:35","Alto (> 8 mts)",180,"Grande",-68.83666,-32.86692,4,"Cuarta Oeste",1173333,0,"Medio"
"9264",17842,"Morera","02/08/2011 10:28","Alto (> 8 mts)",160,"Grande",-68.83647,-32.86691,4,"Cuarta Oeste",1173333,0,"Medio"
"9265",17844,"Paraiso","02/08/2011 10:26","Alto (> 8 mts)",110,"Grande",-68.83631,-32.86691,4,"Cuarta Oeste",1173333,0,"Bajo"
"9266",17847,"Morera","02/08/2011 10:19","Alto (> 8 mts)",150,"Grande",-68.83603,-32.86689,4,"Cuarta Oeste",1173333,0,"Medio"
"9267",17848,"Morera","02/08/2011 10:17","Alto (> 8 mts)",150,"Grande",-68.83596,-32.86684,4,"Cuarta Oeste",1173333,1,"Medio"
"9268",17849,"Fresno europeo","02/08/2011 10:16","Bajo (2 - 4 mts)",20,"Chico",-68.83594,-32.86675,4,"Cuarta Oeste",1173333,0,"Bajo"
"9269",17850,"Pltano","02/08/2011 09:59","Alto (> 8 mts)",160,"Grande",-68.8359,-32.8666,4,"Cuarta Oeste",1173333,0,"Medio"
"9270",17851,"Pltano","02/08/2011 09:58","Medio (4 - 8 mts)",150,"Grande",-68.83589,-32.86655,4,"Cuarta Oeste",1173333,0,"Medio"
